match_id,frame_idx,timestamp_ms,mode,player_left_id,player_right_id,left_paddle_y,right_paddle_y,ball_x,ball_y,ball_vx,ball_vy,label_action_left,label_action_right,score_left,score_right
m1,7,112,pvp,player_1,player_2,188,239,128,228,4.0,1.5,stay,up,0,0
m1,8,128,pvp,player_1,player_2,189,241,132,231,4.0,1.5,stay,up,0,0
m1,9,144,pvp,player_1,player_2,190,243,136,234,4.0,1.5,stay,up,0,0
m1,10,160,pvp,player_1,player_2,191,245,140,237,4.0,1.5,stay,up,0,0
m1,11,176,pvp,player_1,player_2,192,247,144,240,4.0,1.5,stay,up,0,0
m1,12,192,pvp,player_1,player_2,193,249,148,243,4.0,1.5,stay,up,0,0
m1,13,208,pvp,player_1,player_2,194,251,152,246,4.0,1.5,stay,stay,0,0
m1,14,224,pvp,player_1,player_2,195,253,156,249,4.0,1.5,stay,stay,0,0
m1,15,240,pvp,player_1,player_2,196,255,160,252,4.0,1.5,stay,stay,0,0
m1,16,256,pvp,player_1,player_2,197,257,164,255,4.0,1.5,stay,stay,0,0
m1,17,272,pvp,player_1,player_2,198,259,168,258,4.0,1.5,stay,stay,0,0
m1,18,288,pvp,player_1,player_2,199,261,172,261,4.0,1.5,stay,stay,0,0
m1,19,304,pvp,player_1,player_2,200,263,176,264,4.0,1.5,stay,stay,0,0
m1,20,320,pvp,player_1,player_2,201,265,180,267,4.0,1.5,stay,stay,0,0
m1,21,336,pvp,player_1,player_2,202,267,184,270,4.0,1.5,stay,stay,0,0
m1,22,352,pvp,player_1,player_2,203,269,188,273,4.0,1.5,stay,stay,0,0
m1,23,368,pvp,player_1,player_2,204,271,192,276,4.0,1.5,stay,stay,0,0
m1,24,384,pvp,player_1,player_2,205,273,196,279,4.0,1.5,stay,down,0,0
m1,25,400,pvp,player_1,player_2,206,275,200,282,4.0,1.5,stay,down,0,0
m1,26,416,pvp,player_1,player_2,207,277,204,285,4.0,1.5,stay,down,0,0
m1,27,432,pvp,player_1,player_2,208,279,208,288,4.0,1.5,stay,down,0,0
m1,28,448,pvp,player_1,player_2,209,281,212,291,4.0,1.5,stay,down,0,0
m1,29,464,pvp,player_1,player_2,210,283,216,294,4.0,1.5,stay,down,0,0
m1,30,480,pvp,player_1,player_2,211,285,220,297,4.0,1.5,stay,down,0,0
m1,31,496,pvp,player_1,player_2,212,287,224,300,4.0,1.5,stay,down,0,0
m1,32,512,pvp,player_1,player_2,213,289,228,303,4.0,1.5,stay,down,0,0
m1,33,528,pvp,player_1,player_2,214,291,232,306,4.0,1.5,stay,down,0,0
m1,34,544,pvp,player_1,player_2,215,293,236,309,4.0,1.5,stay,down,0,0
m1,35,560,pvp,player_1,player_2,216,295,240,312,4.0,1.5,stay,down,0,0
m1,36,576,pvp,player_1,player_2,217,297,244,315,4.0,1.5,stay,down,0,0
m1,37,592,pvp,player_1,player_2,218,299,248,318,4.0,1.5,stay,down,0,0
m1,38,608,pvp,player_1,player_2,219,301,252,201,4.0,1.5,stay,up,0,0
m1,39,624,pvp,player_1,player_2,220,303,256,204,4.0,1.5,stay,up,0,0
m1,40,640,pvp,player_1,player_2,221,305,260,207,4.0,1.5,stay,up,0,0
m1,41,656,pvp,player_1,player_2,222,307,264,210,4.0,1.5,stay,up,0,0
m1,42,672,pvp,player_1,player_2,223,309,268,213,4.0,1.5,stay,up,0,0
m1,43,688,pvp,player_1,player_2,224,221,272,216,4.0,1.5,stay,stay,0,0
m1,44,704,pvp,player_1,player_2,225,223,276,219,4.0,1.5,stay,stay,0,0
m1,45,720,pvp,player_1,player_2,226,225,280,222,4.0,1.5,stay,stay,0,0
m1,46,736,pvp,player_1,player_2,227,227,284,225,4.0,1.5,stay,stay,0,0
m1,47,752,pvp,player_1,player_2,228,229,288,228,4.0,1.5,stay,stay,0,0
m1,48,768,pvp,player_1,player_2,229,231,292,231,4.0,1.5,stay,stay,0,0
m1,49,784,pvp,player_1,player_2,230,233,296,234,4.0,1.5,stay,stay,0,0
m1,50,800,pvp,player_1,player_2,231,235,300,237,4.0,1.5,stay,stay,0,0
m1,51,816,pvp,player_1,player_2,232,237,304,240,4.0,1.5,stay,stay,0,0
m1,52,832,pvp,player_1,player_2,233,239,308,243,4.0,1.5,stay,stay,0,0
m1,53,848,pvp,player_1,player_2,234,241,312,246,4.0,1.5,stay,stay,0,0
m1,54,864,pvp,player_1,player_2,235,243,316,249,4.0,1.5,stay,down,0,0
m1,55,880,pvp,player_1,player_2,236,245,320,252,4.0,1.5,stay,down,0,0
m1,56,896,pvp,player_1,player_2,237,247,324,255,4.0,1.5,stay,down,0,0
m1,57,912,pvp,player_1,player_2,238,249,328,258,4.0,1.5,stay,down,0,0
m1,58,928,pvp,player_1,player_2,239,251,332,261,4.0,1.5,stay,down,0,0
m1,59,944,pvp,player_1,player_2,240,253,336,264,4.0,1.5,stay,down,0,0
m1,60,960,pvp,player_1,player_2,241,255,340,267,4.0,1.5,stay,down,0,0
m1,61,976,pvp,player_1,player_2,242,257,344,270,4.0,1.5,stay,down,0,0
m1,62,992,pvp,player_1,player_2,243,259,348,273,4.0,1.5,stay,down,0,0
m1,63,1008,pvp,player_1,player_2,244,261,352,276,4.0,1.5,stay,down,0,0
m1,64,1024,pvp,player_1,player_2,245,263,356,279,4.0,1.5,stay,down,0,0
m1,65,1040,pvp,player_1,player_2,246,265,360,282,4.0,1.5,stay,down,0,0
m1,66,1056,pvp,player_1,player_2,247,267,364,285,4.0,1.5,stay,down,0,0
m1,67,1072,pvp,player_1,player_2,248,269,368,288,4.0,1.5,stay,down,0,0
m1,68,1088,pvp,player_1,player_2,249,271,372,291,4.0,1.5,stay,down,0,0
m1,69,1104,pvp,player_1,player_2,180,273,376,294,4.0,1.5,stay,down,0,0
m1,70,1120,pvp,player_1,player_2,181,275,380,297,4.0,1.5,stay,down,0,0
m1,71,1136,pvp,player_1,player_2,182,277,384,300,4.0,1.5,stay,down,0,0
m1,72,1152,pvp,player_1,player_2,183,279,388,303,4.0,1.5,stay,down,0,0
m1,73,1168,pvp,player_1,player_2,184,281,392,306,4.0,1.5,stay,down,0,0
m1,74,1184,pvp,player_1,player_2,185,283,396,309,4.0,1.5,stay,down,0,0
m1,75,1200,pvp,player_1,player_2,186,285,400,312,4.0,1.5,stay,down,0,0
m1,76,1216,pvp,player_1,player_2,187,287,404,315,4.0,1.5,stay,down,0,0
m1,77,1232,pvp,player_1,player_2,188,289,408,318,4.0,1.5,stay,down,0,0
m1,78,1248,pvp,player_1,player_2,189,291,412,201,4.0,1.5,stay,up,0,0
m1,79,1264,pvp,player_1,player_2,190,293,416,204,4.0,1.5,stay,up,0,0
m2,0,0,pvp,player_1,player_2,182,230,100,214,4.0,1.5,stay,up,0,0
m2,1,16,pvp,player_1,player_2,183,232,104,217,4.0,1.5,stay,up,0,0
m2,2,32,pvp,player_1,player_2,184,234,108,220,4.0,1.5,stay,up,0,0
m2,3,48,pvp,player_1,player_2,185,236,112,223,4.0,1.5,stay,up,0,0
m2,4,64,pvp,player_1,player_2,186,238,116,226,4.0,1.5,stay,up,0,0
m2,5,80,pvp,player_1,player_2,187,240,120,229,4.0,1.5,stay,up,0,0
m2,6,96,pvp,player_1,player_2,188,242,124,232,4.0,1.5,stay,up,0,0
m2,7,112,pvp,player_1,player_2,189,244,128,235,4.0,1.5,stay,up,0,0
m2,8,128,pvp,player_1,player_2,190,246,132,238,4.0,1.5,stay,up,0,0
m2,9,144,pvp,player_1,player_2,191,248,136,241,4.0,1.5,stay,up,0,0
m2,10,160,pvp,player_1,player_2,192,250,140,244,4.0,1.5,stay,up,0,0
m2,11,176,pvp,player_1,player_2,193,252,144,247,4.0,1.5,stay,stay,0,0
m2,12,192,pvp,player_1,player_2,194,254,148,250,4.0,1.5,stay,stay,0,0
m2,13,208,pvp,player_1,player_2,195,256,152,253,4.0,1.5,stay,stay,0,0
m2,14,224,pvp,player_1,player_2,196,258,156,256,4.0,1.5,stay,stay,0,0
m2,15,240,pvp,player_1,player_2,197,260,160,259,4.0,1.5,stay,stay,0,0
m2,16,256,pvp,player_1,player_2,198,262,164,262,4.0,1.5,stay,stay,0,0
m2,17,272,pvp,player_1,player_2,199,264,168,265,4.0,1.5,stay,stay,0,0
m2,18,288,pvp,player_1,player_2,200,266,172,268,4.0,1.5,stay,stay,0,0
m2,19,304,pvp,player_1,player_2,201,268,176,271,4.0,1.5,stay,stay,0,0
m2,20,320,pvp,player_1,player_2,202,270,180,274,4.0,1.5,stay,stay,0,0
m2,21,336,pvp,player_1,player_2,203,272,184,277,4.0,1.5,stay,stay,0,0
m2,22,352,pvp,player_1,player_2,204,274,188,280,4.0,1.5,stay,down,0,0
m2,23,368,pvp,player_1,player_2,205,276,192,283,4.0,1.5,stay,down,0,0
m2,24,384,pvp,player_1,player_2,206,278,196,286,4.0,1.5,stay,down,0,0
m2,25,400,pvp,player_1,player_2,207,280,200,289,4.0,1.5,stay,down,0,0
m2,26,416,pvp,player_1,player_2,208,282,204,292,4.0,1.5,stay,down,0,0
m2,27,432,pvp,player_1,player_2,209,284,208,295,4.0,1.5,stay,down,0,0
m2,28,448,pvp,player_1,player_2,210,286,212,298,4.0,1.5,stay,down,0,0
m2,29,464,pvp,player_1,player_2,211,288,216,301,4.0,1.5,stay,down,0,0
m2,30,480,pvp,player_1,player_2,212,290,220,304,4.0,1.5,stay,down,0,0
m2,31,496,pvp,player_1,player_2,213,292,224,307,4.0,1.5,stay,down,0,0
m2,32,512,pvp,player_1,player_2,214,294,228,310,4.0,1.5,stay,down,0,0
m2,33,528,pvp,player_1,player_2,215,296,232,313,4.0,1.5,stay,down,0,0
m2,34,544,pvp,player_1,player_2,216,298,236,316,4.0,1.5,stay,down,0,0
m2,35,560,pvp,player_1,player_2,217,300,240,319,4.0,1.5,stay,down,0,0
m2,36,576,pvp,player_1,player_2,218,302,244,202,4.0,1.5,stay,up,0,0
m2,37,592,pvp,player_1,player_2,219,304,248,205,4.0,1.5,stay,up,0,0
m2,38,608,pvp,player_1,player_2,220,306,252,208,4.0,1.5,stay,up,0,0
m2,39,624,pvp,player_1,player_2,221,308,256,211,4.0,1.5,stay,up,0,0
m2,40,640,pvp,player_1,player_2,222,220,260,214,4.0,1.5,stay,up,0,0
m2,41,656,pvp,player_1,player_2,223,222,264,217,4.0,1.5,stay,stay,0,0
m2,42,672,pvp,player_1,player_2,224,224,268,220,4.0,1.5,stay,stay,0,0
m2,43,688,pvp,player_1,player_2,225,226,272,223,4.0,1.5,stay,stay,0,0
m2,44,704,pvp,player_1,player_2,226,228,276,226,4.0,1.5,stay,stay,0,0
m2,45,720,pvp,player_1,player_2,227,230,280,229,4.0,1.5,stay,stay,0,0
m2,46,736,pvp,player_1,player_2,228,232,284,232,4.0,1.5,stay,stay,0,0
m2,47,752,pvp,player_1,player_2,229,234,288,235,4.0,1.5,stay,stay,0,0
m2,48,768,pvp,player_1,player_2,230,236,292,238,4.0,1.5,stay,stay,0,0
m2,49,784,pvp,player_1,player_2,231,238,296,241,4.0,1.5,stay,stay,0,0
m2,50,800,pvp,player_1,player_2,232,240,300,244,4.0,1.5,stay,stay,0,0
m2,51,816,pvp,player_1,player_2,233,242,304,247,4.0,1.5,stay,stay,0,0
m2,52,832,pvp,player_1,player_2,234,244,308,250,4.0,1.5,stay,down,0,0
m2,53,848,pvp,player_1,player_2,235,246,312,253,4.0,1.5,stay,down,0,0
m2,54,864,pvp,player_1,player_2,236,248,316,256,4.0,1.5,stay,down,0,0
m2,55,880,pvp,player_1,player_2,237,250,320,259,4.0,1.5,stay,down,0,0
m2,56,896,pvp,player_1,player_2,238,252,324,262,4.0,1.5,stay,down,0,0
m2,57,912,pvp,player_1,player_2,239,254,328,265,4.0,1.5,stay,down,0,0
m2,58,928,pvp,player_1,player_2,240,256,332,268,4.0,1.5,stay,down,0,0
m2,59,944,pvp,player_1,player_2,241,258,336,271,4.0,1.5,stay,down,0,0
m2,60,960,pvp,player_1,player_2,242,260,340,274,4.0,1.5,stay,down,0,0
m2,61,976,pvp,player_1,player_2,243,262,344,277,4.0,1.5,stay,down,0,0
m2,62,992,pvp,player_1,player_2,244,264,348,280,4.0,1.5,stay,down,0,0
m2,63,1008,pvp,player_1,player_2,245,266,352,283,4.0,1.5,stay,down,0,0
m2,64,1024,pvp,player_1,player_2,246,268,356,286,4.0,1.5,stay,down,0,0
m2,65,1040,pvp,player_1,player_2,247,270,360,289,4.0,1.5,stay,down,0,0
m2,66,1056,pvp,player_1,player_2,248,272,364,292,4.0,1.5,stay,down,0,0
m2,67,1072,pvp,player_1,player_2,249,274,368,295,4.0,1.5,stay,down,0,0
m2,68,1088,pvp,player_1,player_2,180,276,372,298,4.0,1.5,stay,down,0,0
m2,69,1104,pvp,player_1,player_2,181,278,376,301,4.0,1.5,stay,down,0,0
m2,70,1120,pvp,player_1,player_2,182,280,380,304,4.0,1.5,stay,down,0,0
m2,71,1136,pvp,player_1,player_2,183,282,384,307,4.0,1.5,stay,down,0,0
m2,72,1152,pvp,player_1,player_2,184,284,388,310,4.0,1.5,stay,down,0,0
m2,73,1168,pvp,player_1,player_2,185,286,392,313,4.0,1.5,stay,down,0,0
m2,74,1184,pvp,player_1,player_2,186,288,396,316,4.0,1.5,stay,down,0,0
m2,75,1200,pvp,player_1,player_2,187,290,400,319,4.0,1.5,stay,down,0,0
m2,76,1216,pvp,player_1,player_2,188,292,404,202,4.0,1.5,stay,up,0,0
m2,77,1232,pvp,player_1,player_2,189,294,408,205,4.0,1.5,stay,up,0,0
m2,78,1248,pvp,player_1,player_2,190,296,412,208,4.0,1.5,stay,up,0,0
m2,79,1264,pvp,player_1,player_2,191,298,416,211,4.0,1.5,stay,up,0,0
m3,0,0,pvp,player_1,player_2,183,235,100,221,4.0,1.5,stay,up,0,0
m3,1,16,pvp,player_1,player_2,184,237,104,224,4.0,1.5,stay,up,0,0
m3,2,32,pvp,player_1,player_2,185,239,108,227,4.0,1.5,stay,up,0,0
m3,3,48,pvp,player_1,player_2,186,241,112,230,4.0,1.5,stay,up,0,0
m3,4,64,pvp,player_1,player_2,187,243,116,233,4.0,1.5,stay,up,0,0
m3,5,80,pvp,player_1,player_2,188,245,120,236,4.0,1.5,stay,up,0,0
m3,6,96,pvp,player_1,player_2,189,247,124,239,4.0,1.5,stay,up,0,0
m3,7,112,pvp,player_1,player_2,190,249,128,242,4.0,1.5,stay,up,0,0
m3,8,128,pvp,player_1,player_2,191,251,132,245,4.0,1.5,stay,up,0,0
m3,9,144,pvp,player_1,player_2,192,253,136,248,4.0,1.5,stay,stay,0,0
m3,10,160,pvp,player_1,player_2,193,255,140,251,4.0,1.5,stay,stay,0,0
m3,11,176,pvp,player_1,player_2,194,257,144,254,4.0,1.5,stay,stay,0,0
m3,12,192,pvp,player_1,player_2,195,259,148,257,4.0,1.5,stay,stay,0,0
m3,13,208,pvp,player_1,player_2,196,261,152,260,4.0,1.5,stay,stay,0,0
m3,14,224,pvp,player_1,player_2,197,263,156,263,4.0,1.5,stay,stay,0,0
m3,15,240,pvp,player_1,player_2,198,265,160,266,4.0,1.5,stay,stay,0,0
m3,16,256,pvp,player_1,player_2,199,267,164,269,4.0,1.5,stay,stay,0,0
m3,17,272,pvp,player_1,player_2,200,269,168,272,4.0,1.5,stay,stay,0,0
m3,18,288,pvp,player_1,player_2,201,271,172,275,4.0,1.5,stay,stay,0,0
m3,19,304,pvp,player_1,player_2,202,273,176,278,4.0,1.5,stay,stay,0,0
m3,20,320,pvp,player_1,player_2,203,275,180,281,4.0,1.5,stay,down,0,0
m3,21,336,pvp,player_1,player_2,204,277,184,284,4.0,1.5,stay,down,0,0
m3,22,352,pvp,player_1,player_2,205,279,188,287,4.0,1.5,stay,down,0,0
m3,23,368,pvp,player_1,player_2,206,281,192,290,4.0,1.5,stay,down,0,0
m3,24,384,pvp,player_1,player_2,207,283,196,293,4.0,1.5,stay,down,0,0
m3,25,400,pvp,player_1,player_2,208,285,200,296,4.0,1.5,stay,down,0,0
m3,26,416,pvp,player_1,player_2,209,287,204,299,4.0,1.5,stay,down,0,0
m3,27,432,pvp,player_1,player_2,210,289,208,302,4.0,1.5,stay,down,0,0
m3,28,448,pvp,player_1,player_2,211,291,212,305,4.0,1.5,stay,down,0,0
m3,29,464,pvp,player_1,player_2,212,293,216,308,4.0,1.5,stay,down,0,0
m3,30,480,pvp,player_1,player_2,213,295,220,311,4.0,1.5,stay,down,0,0
m3,31,496,pvp,player_1,player_2,214,297,224,314,4.0,1.5,stay,down,0,0
m3,32,512,pvp,player_1,player_2,215,299,228,317,4.0,1.5,stay,down,0,0
m3,33,528,pvp,player_1,player_2,216,301,232,200,4.0,1.5,stay,up,0,0
m3,34,544,pvp,player_1,player_2,217,303,236,203,4.0,1.5,stay,up,0,0
m3,35,560,pvp,player_1,player_2,218,305,240,206,4.0,1.5,stay,up,0,0
m3,36,576,pvp,player_1,player_2,219,307,244,209,4.0,1.5,stay,up,0,0
m3,37,592,pvp,player_1,player_2,220,309,248,212,4.0,1.5,stay,up,0,0
m3,38,608,pvp,player_1,player_2,221,221,252,215,4.0,1.5,stay,up,0,0
m3,39,624,pvp,player_1,player_2,222,223,256,218,4.0,1.5,stay,stay,0,0
m3,40,640,pvp,player_1,player_2,223,225,260,221,4.0,1.5,stay,stay,0,0
m3,41,656,pvp,player_1,player_2,224,227,264,224,4.0,1.5,stay,stay,0,0
m3,42,672,pvp,player_1,player_2,225,229,268,227,4.0,1.5,stay,stay,0,0
m3,43,688,pvp,player_1,player_2,226,231,272,230,4.0,1.5,stay,stay,0,0
m3,44,704,pvp,player_1,player_2,227,233,276,233,4.0,1.5,stay,stay,0,0
m3,45,720,pvp,player_1,player_2,228,235,280,236,4.0,1.5,stay,stay,0,0
m3,46,736,pvp,player_1,player_2,229,237,284,239,4.0,1.5,stay,stay,0,0
m3,47,752,pvp,player_1,player_2,230,239,288,242,4.0,1.5,stay,stay,0,0
m3,48,768,pvp,player_1,player_2,231,241,292,245,4.0,1.5,stay,stay,0,0
m3,49,784,pvp,player_1,player_2,232,243,296,248,4.0,1.5,stay,stay,0,0
m3,50,800,pvp,player_1,player_2,233,245,300,251,4.0,1.5,stay,down,0,0
m3,51,816,pvp,player_1,player_2,234,247,304,254,4.0,1.5,stay,down,0,0
m3,52,832,pvp,player_1,player_2,235,249,308,257,4.0,1.5,stay,down,0,0
m3,53,848,pvp,player_1,player_2,236,251,312,260,4.0,1.5,stay,down,0,0
m3,54,864,pvp,player_1,player_2,237,253,316,263,4.0,1.5,stay,down,0,0
m3,55,880,pvp,player_1,player_2,238,255,320,266,4.0,1.5,stay,down,0,0
m3,56,896,pvp,player_1,player_2,239,257,324,269,4.0,1.5,stay,down,0,0
m3,57,912,pvp,player_1,player_2,240,259,328,272,4.0,1.5,stay,down,0,0
m3,58,928,pvp,player_1,player_2,241,261,332,275,4.0,1.5,stay,down,0,0
m3,59,944,pvp,player_1,player_2,242,263,336,278,4.0,1.5,stay,down,0,0
m3,60,960,pvp,player_1,player_2,243,265,340,281,4.0,1.5,stay,down,0,0
m3,61,976,pvp,player_1,player_2,244,267,344,284,4.0,1.5,stay,down,0,0
m3,62,992,pvp,player_1,player_2,245,269,348,287,4.0,1.5,stay,down,0,0
m3,63,1008,pvp,player_1,player_2,246,271,352,290,4.0,1.5,stay,down,0,0
m3,64,1024,pvp,player_1,player_2,247,273,356,293,4.0,1.5,stay,down,0,0
m3,65,1040,pvp,player_1,player_2,248,275,360,296,4.0,1.5,stay,down,0,0
m3,66,1056,pvp,player_1,player_2,249,277,364,299,4.0,1.5,stay,down,0,0
m3,67,1072,pvp,player_1,player_2,180,279,368,302,4.0,1.5,stay,down,0,0
m3,68,1088,pvp,player_1,player_2,181,281,372,305,4.0,1.5,stay,down,0,0
m3,69,1104,pvp,player_1,player_2,182,283,376,308,4.0,1.5,stay,down,0,0
